Date_Time,Pressure,Temperature
2021-08-19 07:30:00,788.442,12.447
2021-08-19 07:45:00,788.617,12.447
2021-08-19 08:00:00,788.792,12.447
2021-08-19 08:15:00,788.967,12.447
2021-08-19 08:30:00,788.967,12.447
2021-08-19 08:45:00,788.967,12.447
2021-08-19 09:00:00,788.967,12.447
2021-08-19 09:15:00,788.967,12.447
2021-08-19 09:30:00,788.792,12.447
2021-08-19 09:45:00,788.792,12.453
2021-08-19 10:00:00,788.967,12.453
2021-08-19 10:15:00,788.967,12.453
2021-08-19 10:30:00,788.792,12.453
2021-08-19 10:45:00,788.967,12.453
2021-08-19 11:00:00,788.967,12.453
2021-08-19 11:15:00,788.967,12.453
2021-08-19 11:30:00,788.792,12.453
2021-08-19 11:45:00,788.967,12.453
2021-08-19 12:00:00,788.792,12.453
2021-08-19 12:15:00,788.617,12.46
2021-08-19 12:30:00,788.5,12.46
2021-08-19 12:45:00,788.5,12.46
2021-08-19 13:00:00,788.325,12.46
2021-08-19 13:15:00,788.325,12.46
2021-08-19 13:30:00,788.5,12.46
2021-08-19 13:45:00,788.325,12.46
2021-08-19 14:00:00,788.5,13.667
2021-08-19 14:15:00,788.325,12.673
2021-08-19 14:30:00,788.15,12.54
2021-08-19 14:45:00,787.858,12.507
2021-08-19 15:00:00,787.683,12.487
2021-08-19 15:15:00,787.858,12.48
2021-08-19 15:30:00,787.8,12.473
2021-08-19 15:45:00,787.975,12.473
2021-08-19 16:00:00,787.683,12.467
2021-08-19 16:15:00,787.683,12.467
2021-08-19 16:30:00,787.508,12.46
2021-08-19 16:45:00,787.508,12.46
2021-08-19 17:00:00,787.333,12.46
2021-08-19 17:15:00,787.333,12.46
2021-08-19 17:30:00,787.333,12.46
2021-08-19 17:45:00,787.333,12.46
2021-08-19 18:00:00,787.333,12.453
2021-08-19 18:15:00,787.333,12.453
2021-08-19 18:30:00,787.158,12.453
2021-08-19 18:45:00,787.158,12.453
2021-08-19 19:00:00,786.983,12.453
2021-08-19 19:15:00,786.983,12.453
2021-08-19 19:30:00,787.158,12.453
2021-08-19 19:45:00,786.983,12.447
2021-08-19 20:00:00,786.983,12.447
2021-08-19 20:15:00,787.158,12.447
2021-08-19 20:30:00,787.158,12.447
2021-08-19 20:45:00,787.158,12.447
2021-08-19 21:00:00,787.158,12.447
2021-08-19 21:15:00,787.158,12.447
2021-08-19 21:30:00,787.333,12.447
2021-08-19 21:45:00,787.217,12.44
2021-08-19 22:00:00,787.217,12.44
2021-08-19 22:15:00,787.217,12.44
2021-08-19 22:30:00,787.217,12.44
2021-08-19 22:45:00,787.217,12.44
2021-08-19 23:00:00,787.333,12.44
2021-08-19 23:15:00,787.333,12.44
2021-08-19 23:30:00,787.333,12.44
2021-08-19 23:45:00,787.333,12.433
2021-08-20 00:00:00,787.508,12.433
2021-08-20 00:15:00,787.333,12.433
2021-08-20 00:30:00,787.333,12.433
2021-08-20 00:45:00,787.158,12.433
2021-08-20 01:00:00,787.333,12.433
2021-08-20 01:15:00,787.333,12.433
2021-08-20 01:30:00,787.333,12.433
2021-08-20 01:45:00,787.333,12.433
2021-08-20 02:00:00,787.508,12.433
2021-08-20 02:15:00,787.508,12.433
2021-08-20 02:30:00,787.683,12.433
2021-08-20 02:45:00,787.683,12.433
2021-08-20 03:00:00,787.333,12.433
2021-08-20 03:15:00,787.158,12.433
2021-08-20 03:30:00,786.983,12.433
2021-08-20 03:45:00,786.983,12.433
2021-08-20 04:00:00,786.983,12.433
2021-08-20 04:15:00,786.867,12.433
2021-08-20 04:30:00,786.867,12.433
2021-08-20 04:45:00,786.867,12.433
2021-08-20 05:00:00,786.692,12.427
2021-08-20 05:15:00,786.517,12.433
2021-08-20 05:30:00,786.692,12.433
2021-08-20 05:45:00,786.517,12.433
2021-08-20 06:00:00,786.692,12.433
2021-08-20 06:15:00,786.692,12.433
2021-08-20 06:30:00,786.692,12.433
2021-08-20 06:45:00,786.867,12.433
2021-08-20 07:00:00,786.983,12.433
2021-08-20 07:15:00,787.158,12.433
2021-08-20 07:30:00,787.158,12.433
2021-08-20 07:45:00,787.158,12.433
2021-08-20 08:00:00,787.333,12.433
2021-08-20 08:15:00,787.333,12.433
2021-08-20 08:30:00,787.333,12.427
2021-08-20 08:45:00,787.158,12.433
2021-08-20 09:00:00,787.333,12.433
2021-08-20 09:15:00,787.333,12.433
2021-08-20 09:30:00,787.158,12.433
2021-08-20 09:45:00,787.333,12.433
2021-08-20 10:00:00,787.333,12.427
2021-08-20 10:15:00,787.508,12.427
2021-08-20 10:30:00,787.508,12.427
2021-08-20 10:45:00,787.683,12.433
2021-08-20 11:00:00,787.508,12.427
2021-08-20 11:15:00,787.508,12.427
2021-08-20 11:30:00,787.508,12.427
2021-08-20 11:45:00,787.333,12.427
2021-08-20 12:00:00,787.333,12.427
2021-08-20 12:15:00,787.333,12.427
2021-08-20 12:30:00,787.158,12.427
2021-08-20 12:45:00,787.158,12.427
2021-08-20 13:00:00,787.333,12.427
2021-08-20 13:15:00,787.158,12.427
2021-08-20 13:30:00,787.158,12.427
2021-08-20 13:45:00,787.217,12.42
2021-08-20 14:00:00,787.042,12.42
2021-08-20 14:15:00,786.867,12.42
2021-08-20 14:30:00,786.692,12.42
2021-08-20 14:45:00,786.517,12.42
2021-08-20 15:00:00,786.4,12.42
2021-08-20 15:15:00,786.4,12.413
2021-08-20 15:30:00,786.4,12.413
2021-08-20 15:45:00,786.4,12.413
2021-08-20 16:00:00,786.225,12.413
2021-08-20 16:15:00,786.225,12.413
2021-08-20 16:30:00,786.4,12.413
2021-08-20 16:45:00,786.4,12.413
2021-08-20 17:00:00,786.517,12.407
2021-08-20 17:15:00,786.517,12.407
2021-08-20 17:30:00,786.517,12.407
2021-08-20 17:45:00,786.692,12.407
2021-08-20 18:00:00,786.692,12.407
2021-08-20 18:15:00,786.692,12.4
2021-08-20 18:30:00,786.692,12.4
2021-08-20 18:45:00,786.692,12.4
2021-08-20 19:00:00,786.692,12.4
2021-08-20 19:15:00,786.517,12.4
2021-08-20 19:30:00,786.517,12.393
2021-08-20 19:45:00,786.692,12.393
2021-08-20 20:00:00,786.692,12.393
2021-08-20 20:15:00,786.692,12.393
2021-08-20 20:30:00,786.867,12.393
2021-08-20 20:45:00,787.158,12.387
2021-08-20 21:00:00,787.158,12.387
2021-08-20 21:15:00,787.333,12.387
2021-08-20 21:30:00,787.333,12.387
2021-08-20 21:45:00,787.683,12.387
2021-08-20 22:00:00,787.683,12.387
2021-08-20 22:15:00,787.508,12.387
2021-08-20 22:30:00,787.683,12.387
2021-08-20 22:45:00,787.508,12.38
2021-08-20 23:00:00,787.683,12.38
2021-08-20 23:15:00,787.8,12.38
2021-08-20 23:30:00,787.8,12.38
2021-08-20 23:45:00,787.683,12.38
2021-08-21 00:00:00,787.683,12.38
2021-08-21 00:15:00,787.683,12.38
2021-08-21 00:30:00,787.508,12.38
2021-08-21 00:45:00,787.508,12.38
2021-08-21 01:00:00,787.508,12.38
2021-08-21 01:15:00,787.508,12.38
2021-08-21 01:30:00,787.508,12.38
2021-08-21 01:45:00,787.333,12.38
2021-08-21 02:00:00,787.333,12.38
2021-08-21 02:15:00,787.158,12.38
2021-08-21 02:30:00,787.333,12.38
2021-08-21 02:45:00,787.333,12.38
2021-08-21 03:00:00,787.158,12.38
2021-08-21 03:15:00,787.158,12.38
2021-08-21 03:30:00,787.158,12.38
2021-08-21 03:45:00,787.158,12.38
2021-08-21 04:00:00,787.158,12.38
2021-08-21 04:15:00,787.158,12.38
2021-08-21 04:30:00,787.158,12.38
2021-08-21 04:45:00,787.333,12.38
2021-08-21 05:00:00,787.333,12.38
2021-08-21 05:15:00,787.508,12.38
2021-08-21 05:30:00,787.508,12.38
2021-08-21 05:45:00,787.333,12.38
2021-08-21 06:00:00,787.508,12.387
2021-08-21 06:15:00,787.508,12.38
2021-08-21 06:30:00,787.683,12.387
2021-08-21 06:45:00,787.8,12.387
2021-08-21 07:00:00,787.8,12.387
2021-08-21 07:15:00,787.975,12.387
2021-08-21 07:30:00,788.15,12.387
2021-08-21 07:45:00,787.975,12.387
2021-08-21 08:00:00,788.15,12.387
2021-08-21 08:15:00,788.15,12.387
2021-08-21 08:30:00,788.15,12.387
2021-08-21 08:45:00,788.15,12.387
2021-08-21 09:00:00,788.15,12.387
2021-08-21 09:15:00,788.15,12.387
2021-08-21 09:30:00,788.15,12.387
2021-08-21 09:45:00,788.325,12.387
2021-08-21 10:00:00,787.975,12.393
2021-08-21 10:15:00,788.15,12.393
2021-08-21 10:30:00,788.15,12.393
2021-08-21 10:45:00,788.325,12.387
2021-08-21 11:00:00,788.442,12.387
2021-08-21 11:15:00,788.325,12.393
2021-08-21 11:30:00,788.442,12.387
2021-08-21 11:45:00,788.325,12.387
2021-08-21 12:00:00,788.325,12.387
2021-08-21 12:15:00,788.15,12.387
2021-08-21 12:30:00,788.15,12.387
2021-08-21 12:45:00,788.15,12.387
2021-08-21 13:00:00,788.15,12.387
2021-08-21 13:15:00,787.8,12.387
2021-08-21 13:30:00,787.8,12.387
2021-08-21 13:45:00,787.8,12.387
2021-08-21 14:00:00,787.8,12.387
2021-08-21 14:15:00,787.683,12.387
2021-08-21 14:30:00,787.683,12.387
2021-08-21 14:45:00,787.683,12.38
2021-08-21 15:00:00,787.683,12.38
2021-08-21 15:15:00,787.508,12.38
2021-08-21 15:30:00,787.333,12.38
2021-08-21 15:45:00,787.158,12.38
2021-08-21 16:00:00,787.217,12.373
2021-08-21 16:15:00,786.867,12.373
2021-08-21 16:30:00,786.692,12.373
2021-08-21 16:45:00,786.692,12.373
2021-08-21 17:00:00,786.692,12.373
2021-08-21 17:15:00,786.692,12.373
2021-08-21 17:30:00,786.867,12.367
2021-08-21 17:45:00,786.692,12.367
2021-08-21 18:00:00,786.692,12.367
2021-08-21 18:15:00,786.692,12.367
2021-08-21 18:30:00,786.517,12.36
2021-08-21 18:45:00,786.692,12.36
2021-08-21 19:00:00,786.517,12.36
2021-08-21 19:15:00,786.517,12.36
2021-08-21 19:30:00,786.517,12.36
2021-08-21 19:45:00,786.517,12.353
2021-08-21 20:00:00,786.692,12.353
2021-08-21 20:15:00,786.867,12.353
2021-08-21 20:30:00,787.042,12.353
2021-08-21 20:45:00,787.042,12.353
2021-08-21 21:00:00,787.217,12.347
2021-08-21 21:15:00,787.333,12.347
2021-08-21 21:30:00,787.508,12.347
2021-08-21 21:45:00,787.683,12.347
2021-08-21 22:00:00,787.683,12.34
2021-08-21 22:15:00,787.8,12.34
2021-08-21 22:30:00,787.975,12.34
2021-08-21 22:45:00,787.975,12.34
2021-08-21 23:00:00,787.8,12.34
2021-08-21 23:15:00,787.975,12.34
2021-08-21 23:30:00,787.975,12.34
2021-08-21 23:45:00,787.975,12.34
2021-08-22 00:00:00,787.8,12.34
2021-08-22 00:15:00,787.8,12.34
2021-08-22 00:30:00,787.975,12.333
2021-08-22 00:45:00,787.975,12.333
2021-08-22 01:00:00,787.975,12.333
2021-08-22 01:15:00,787.975,12.333
2021-08-22 01:30:00,787.8,12.333
2021-08-22 01:45:00,787.975,12.333
2021-08-22 02:00:00,787.975,12.333
2021-08-22 02:15:00,787.975,12.333
2021-08-22 02:30:00,787.8,12.333
2021-08-22 02:45:00,787.8,12.333
2021-08-22 03:00:00,787.8,12.333
2021-08-22 03:15:00,787.975,12.333
2021-08-22 03:30:00,787.975,12.333
2021-08-22 03:45:00,787.8,12.333
2021-08-22 04:00:00,787.8,12.333
2021-08-22 04:15:00,787.683,12.333
2021-08-22 04:30:00,787.8,12.333
2021-08-22 04:45:00,787.8,12.333
2021-08-22 05:00:00,787.8,12.333
2021-08-22 05:15:00,787.8,12.333
2021-08-22 05:30:00,787.975,12.333
2021-08-22 05:45:00,787.975,12.333
2021-08-22 06:00:00,788.15,12.333
2021-08-22 06:15:00,788.325,12.333
2021-08-22 06:30:00,788.15,12.333
2021-08-22 06:45:00,788.442,12.333
2021-08-22 07:00:00,788.442,12.333
2021-08-22 07:15:00,788.442,12.333
2021-08-22 07:30:00,788.617,12.333
2021-08-22 07:45:00,788.617,12.34
2021-08-22 08:00:00,788.967,12.34
2021-08-22 08:15:00,788.967,12.34
2021-08-22 08:30:00,788.792,12.34
2021-08-22 08:45:00,788.967,12.34
2021-08-22 09:00:00,788.967,12.34
2021-08-22 09:15:00,788.967,12.34
2021-08-22 09:30:00,788.792,12.34
2021-08-22 09:45:00,788.967,12.34
2021-08-22 10:00:00,788.967,12.34
2021-08-22 10:15:00,788.967,12.34
2021-08-22 10:30:00,788.967,12.34
2021-08-22 10:45:00,789.083,12.34
2021-08-22 11:00:00,788.967,12.34
2021-08-22 11:15:00,789.083,12.34
2021-08-22 11:30:00,788.792,12.34
2021-08-22 11:45:00,788.792,12.34
2021-08-22 12:00:00,788.792,12.34
2021-08-22 12:15:00,788.442,12.34
2021-08-22 12:30:00,788.442,12.34
2021-08-22 12:45:00,788.325,12.34
2021-08-22 13:00:00,788.325,12.34
2021-08-22 13:15:00,788.15,12.34
2021-08-22 13:30:00,788.15,12.34
2021-08-22 13:45:00,787.975,12.34
2021-08-22 14:00:00,788.15,12.34
2021-08-22 14:15:00,788.442,12.333
2021-08-22 14:30:00,788.325,12.333
2021-08-22 14:45:00,788.15,12.333
2021-08-22 15:00:00,787.8,12.333
2021-08-22 15:15:00,787.683,12.333
2021-08-22 15:30:00,787.508,12.333
2021-08-22 15:45:00,787.683,12.333
2021-08-22 16:00:00,787.508,12.333
2021-08-22 16:15:00,787.508,12.333
2021-08-22 16:30:00,787.333,12.327
2021-08-22 16:45:00,787.333,12.327
2021-08-22 17:00:00,787.333,12.327
2021-08-22 17:15:00,787.508,12.327
2021-08-22 17:30:00,787.508,12.327
2021-08-22 17:45:00,787.217,12.327
2021-08-22 18:00:00,787.333,12.327
2021-08-22 18:15:00,787.042,12.327
2021-08-22 18:30:00,787.333,12.32
2021-08-22 18:45:00,787.158,12.32
2021-08-22 19:00:00,786.983,12.32
2021-08-22 19:15:00,786.983,12.32
2021-08-22 19:30:00,787.158,12.32
2021-08-22 19:45:00,786.983,12.32
2021-08-22 20:00:00,787.158,12.32
2021-08-22 20:15:00,787.508,12.32
2021-08-22 20:30:00,787.683,12.32
2021-08-22 20:45:00,787.8,12.313
2021-08-22 21:00:00,787.8,12.32
2021-08-22 21:15:00,788.325,12.313
2021-08-22 21:30:00,788.442,12.313
2021-08-22 21:45:00,788.442,12.313
2021-08-22 22:00:00,788.792,12.313
2021-08-22 22:15:00,788.617,12.313
2021-08-22 22:30:00,788.617,12.313
2021-08-22 22:45:00,788.792,12.313
2021-08-22 23:00:00,788.967,12.313
2021-08-22 23:15:00,788.967,12.313
2021-08-22 23:30:00,788.792,12.313
2021-08-22 23:45:00,788.967,12.313
2021-08-23 00:00:00,788.792,12.313
2021-08-23 00:15:00,788.617,12.313
2021-08-23 00:30:00,788.617,12.313
2021-08-23 00:45:00,788.442,12.313
2021-08-23 01:00:00,788.325,12.313
2021-08-23 01:15:00,788.617,12.313
2021-08-23 01:30:00,788.442,12.313
2021-08-23 01:45:00,788.15,12.313
2021-08-23 02:00:00,788.15,12.313
2021-08-23 02:15:00,788.15,12.313
2021-08-23 02:30:00,787.975,12.32
2021-08-23 02:45:00,787.8,12.32
2021-08-23 03:00:00,787.975,12.32
2021-08-23 03:15:00,788.15,12.32
2021-08-23 03:30:00,788.15,12.32
2021-08-23 03:45:00,788.15,12.32
2021-08-23 04:00:00,788.15,12.32
2021-08-23 04:15:00,787.858,12.327
2021-08-23 04:30:00,787.858,12.327
2021-08-23 04:45:00,787.975,12.327
2021-08-23 05:00:00,788.15,12.327
2021-08-23 05:15:00,788.15,12.327
2021-08-23 05:30:00,788.15,12.327
2021-08-23 05:45:00,788.15,12.327
2021-08-23 06:00:00,788.442,12.333
2021-08-23 06:15:00,788.442,12.333
2021-08-23 06:30:00,788.792,12.333
2021-08-23 06:45:00,788.792,12.34
2021-08-23 07:00:00,788.967,12.34
2021-08-23 07:15:00,789.083,12.34
2021-08-23 07:30:00,789.258,12.34
2021-08-23 07:45:00,789.433,12.34
2021-08-23 08:00:00,789.433,12.34
2021-08-23 08:15:00,789.317,12.347
2021-08-23 08:30:00,789.317,12.347
2021-08-23 08:45:00,789.433,12.347
2021-08-23 09:00:00,789.433,12.353
2021-08-23 09:15:00,789.433,12.353
2021-08-23 09:30:00,789.433,12.353
2021-08-23 09:45:00,789.433,12.353
2021-08-23 10:00:00,789.433,12.353
2021-08-23 10:15:00,789.433,12.353
2021-08-23 10:30:00,789.608,12.36
2021-08-23 10:45:00,789.608,12.36
2021-08-23 11:00:00,789.608,12.36
2021-08-23 11:15:00,789.783,12.36
2021-08-23 11:30:00,789.783,12.36
2021-08-23 11:45:00,789.608,12.367
2021-08-23 12:00:00,789.608,12.367
2021-08-23 12:15:00,789.608,12.367
2021-08-23 12:30:00,789.258,12.367
2021-08-23 12:45:00,789.258,12.367
2021-08-23 13:00:00,789.258,12.367
2021-08-23 13:15:00,789.258,12.367
2021-08-23 13:30:00,788.967,12.367
2021-08-23 13:45:00,788.792,12.367
2021-08-23 14:00:00,788.617,12.367
2021-08-23 14:15:00,788.617,12.373
2021-08-23 14:30:00,788.617,12.373
2021-08-23 14:45:00,788.5,12.373
2021-08-23 15:00:00,788.617,12.373
2021-08-23 15:15:00,788.792,12.373
2021-08-23 15:30:00,788.5,12.373
2021-08-23 15:45:00,788.325,12.373
2021-08-23 16:00:00,787.975,12.373
2021-08-23 16:15:00,787.858,12.373
2021-08-23 16:30:00,787.683,12.373
2021-08-23 16:45:00,787.508,12.373
2021-08-23 17:00:00,787.683,12.373
2021-08-23 17:15:00,787.508,12.373
2021-08-23 17:30:00,787.508,12.373
2021-08-23 17:45:00,787.508,12.373
2021-08-23 18:00:00,787.333,12.373
2021-08-23 18:15:00,787.333,12.373
2021-08-23 18:30:00,787.508,12.373
2021-08-23 18:45:00,787.683,12.373
2021-08-23 19:00:00,787.683,12.373
2021-08-23 19:15:00,787.683,12.373
2021-08-23 19:30:00,787.858,12.373
2021-08-23 19:45:00,787.858,12.373
2021-08-23 20:00:00,787.975,12.373
2021-08-23 20:15:00,788.325,12.373
2021-08-23 20:30:00,788.325,12.373
2021-08-23 20:45:00,788.325,12.373
2021-08-23 21:00:00,788.617,12.373
2021-08-23 21:15:00,788.617,12.373
2021-08-23 21:30:00,788.792,12.373
2021-08-23 21:45:00,788.792,12.373
2021-08-23 22:00:00,788.967,12.373
2021-08-23 22:15:00,789.083,12.38
2021-08-23 22:30:00,789.258,12.38
2021-08-23 22:45:00,789.433,12.38
2021-08-23 23:00:00,789.433,12.38
2021-08-23 23:15:00,789.433,12.38
2021-08-23 23:30:00,789.258,12.38
2021-08-23 23:45:00,789.083,12.38
2021-08-24 00:00:00,788.967,12.38
2021-08-24 00:15:00,788.967,12.38
2021-08-24 00:30:00,788.967,12.38
2021-08-24 00:45:00,788.967,12.38
2021-08-24 01:00:00,788.967,12.38
2021-08-24 01:15:00,788.967,12.387
2021-08-24 01:30:00,788.792,12.387
2021-08-24 01:45:00,788.792,12.387
2021-08-24 02:00:00,788.967,12.387
2021-08-24 02:15:00,788.792,12.387
2021-08-24 02:30:00,788.617,12.387
2021-08-24 02:45:00,788.5,12.393
2021-08-24 03:00:00,788.5,12.393
2021-08-24 03:15:00,788.617,12.393
2021-08-24 03:30:00,788.617,12.393
2021-08-24 03:45:00,788.792,12.393
2021-08-24 04:00:00,788.792,12.4
2021-08-24 04:15:00,788.792,12.4
2021-08-24 04:30:00,789.083,12.4
2021-08-24 04:45:00,788.967,12.4
2021-08-24 05:00:00,789.083,12.4
2021-08-24 05:15:00,788.967,12.407
2021-08-24 05:30:00,789.258,12.407
2021-08-24 05:45:00,789.433,12.407
2021-08-24 06:00:00,789.317,12.413
2021-08-24 06:15:00,789.317,12.413
2021-08-24 06:30:00,789.317,12.413
2021-08-24 06:45:00,789.317,12.413
2021-08-24 07:00:00,789.433,12.413
2021-08-24 07:15:00,789.433,12.42
2021-08-24 07:30:00,789.608,12.42
2021-08-24 07:45:00,789.608,12.42
2021-08-24 08:00:00,789.783,12.42
2021-08-24 08:15:00,790.075,12.427
2021-08-24 08:30:00,789.9,12.427
2021-08-24 08:45:00,789.9,12.427
2021-08-24 09:00:00,790.075,12.427
2021-08-24 09:15:00,790.075,12.427
2021-08-24 09:30:00,790.075,12.433
2021-08-24 09:45:00,790.25,12.433
2021-08-24 10:00:00,790.425,12.433
2021-08-24 10:15:00,790.542,12.433
2021-08-24 10:30:00,790.542,12.433
2021-08-24 10:45:00,790.425,12.44
2021-08-24 11:00:00,790.425,12.44
2021-08-24 11:15:00,790.425,12.44
2021-08-24 11:30:00,790.425,12.447
2021-08-24 11:45:00,790.25,12.44
2021-08-24 12:00:00,790.425,12.447
2021-08-24 12:15:00,790.425,12.447
2021-08-24 12:30:00,790.25,12.447
2021-08-24 12:45:00,790.075,12.447
2021-08-24 13:00:00,789.9,12.447
2021-08-24 13:15:00,789.9,12.447
2021-08-24 13:30:00,789.783,12.453
2021-08-24 13:45:00,789.608,12.453
2021-08-24 14:00:00,789.608,12.453
2021-08-24 14:15:00,789.608,12.453
2021-08-24 14:30:00,789.433,12.453
2021-08-24 14:45:00,789.258,12.453
2021-08-24 15:00:00,789.083,12.453
2021-08-24 15:15:00,789.083,12.453
2021-08-24 15:30:00,788.967,12.453
2021-08-24 15:45:00,788.617,12.46
2021-08-24 16:00:00,788.617,12.46
2021-08-24 16:15:00,788.617,12.46
2021-08-24 16:30:00,788.617,12.46
2021-08-24 16:45:00,788.792,12.453
2021-08-24 17:00:00,788.617,12.46
2021-08-24 17:15:00,788.5,12.46
2021-08-24 17:30:00,788.5,12.46
2021-08-24 17:45:00,788.5,12.46
2021-08-24 18:00:00,788.617,12.453
2021-08-24 18:15:00,788.617,12.453
2021-08-24 18:30:00,788.617,12.46
2021-08-24 18:45:00,788.617,12.453
2021-08-24 19:00:00,788.617,12.46
2021-08-24 19:15:00,788.792,12.453
2021-08-24 19:30:00,788.792,12.453
2021-08-24 19:45:00,788.792,12.453
2021-08-24 20:00:00,788.967,12.453
2021-08-24 20:15:00,789.083,12.453
2021-08-24 20:30:00,789.258,12.453
2021-08-24 20:45:00,789.433,12.453
2021-08-24 21:00:00,789.608,12.453
2021-08-24 21:15:00,789.608,12.453
2021-08-24 21:30:00,790.075,12.453
2021-08-24 21:45:00,790.25,12.453
2021-08-24 22:00:00,790.25,12.453
2021-08-24 22:15:00,790.25,12.453
2021-08-24 22:30:00,790.425,12.453
2021-08-24 22:45:00,790.25,12.453
2021-08-24 23:00:00,790.075,12.453
2021-08-24 23:15:00,790.075,12.453
2021-08-24 23:30:00,789.958,12.46
2021-08-24 23:45:00,789.958,12.46
2021-08-25 00:00:00,789.958,12.46
2021-08-25 00:15:00,790.075,12.46
2021-08-25 00:30:00,790.075,12.46
2021-08-25 00:45:00,790.075,12.46
2021-08-25 01:00:00,790.075,12.46
2021-08-25 01:15:00,790.075,12.46
2021-08-25 01:30:00,790.075,12.467
2021-08-25 01:45:00,789.9,12.467
2021-08-25 02:00:00,789.9,12.467
2021-08-25 02:15:00,789.783,12.467
2021-08-25 02:30:00,789.9,12.467
2021-08-25 02:45:00,789.9,12.467
2021-08-25 03:00:00,789.9,12.473
2021-08-25 03:15:00,789.9,12.473
2021-08-25 03:30:00,789.9,12.473
2021-08-25 03:45:00,790.075,12.473
2021-08-25 04:00:00,789.9,12.473
2021-08-25 04:15:00,789.783,12.48
2021-08-25 04:30:00,789.783,12.48
2021-08-25 04:45:00,789.783,12.48
2021-08-25 05:00:00,789.783,12.48
2021-08-25 05:15:00,789.958,12.487
2021-08-25 05:30:00,789.958,12.487
2021-08-25 05:45:00,790.075,12.487
2021-08-25 06:00:00,790.075,12.487
2021-08-25 06:15:00,790.25,12.493
2021-08-25 06:30:00,790.425,12.493
2021-08-25 06:45:00,790.425,12.493
2021-08-25 07:00:00,790.542,12.493
2021-08-25 07:15:00,790.717,12.493
2021-08-25 07:30:00,790.717,12.493
2021-08-25 07:45:00,790.892,12.493
2021-08-25 08:00:00,790.775,12.5
2021-08-25 08:15:00,790.892,12.5
2021-08-25 08:30:00,790.892,12.5
2021-08-25 08:45:00,790.775,12.5
2021-08-25 09:00:00,790.775,12.507
2021-08-25 09:15:00,791.067,12.507
2021-08-25 09:30:00,791.067,12.507
2021-08-25 09:45:00,791.067,12.507
2021-08-25 10:00:00,791.242,12.507
2021-08-25 10:15:00,791.242,12.507
2021-08-25 10:30:00,791.358,12.513
2021-08-25 10:45:00,791.533,12.513
2021-08-25 11:00:00,791.533,12.513
2021-08-25 11:15:00,791.358,12.513
2021-08-25 11:30:00,791.242,12.513
2021-08-25 11:45:00,791.067,12.513
2021-08-25 12:00:00,791.067,12.513
2021-08-25 12:15:00,790.892,12.513
2021-08-25 12:30:00,790.717,12.513
2021-08-25 12:45:00,790.425,12.513
2021-08-25 13:00:00,790.425,12.513
2021-08-25 13:15:00,790.425,12.513
2021-08-25 13:30:00,790.25,12.513
2021-08-25 13:45:00,790.075,12.513
2021-08-25 14:00:00,790.075,12.513
2021-08-25 14:15:00,789.9,12.513
2021-08-25 14:30:00,789.9,12.513
2021-08-25 14:45:00,789.608,12.513
2021-08-25 15:00:00,789.433,12.513
2021-08-25 15:15:00,789.608,12.513
2021-08-25 15:30:00,789.083,12.513
2021-08-25 15:45:00,789.083,12.513
2021-08-25 16:00:00,788.792,12.513
2021-08-25 16:15:00,788.792,12.513
2021-08-25 16:30:00,788.792,12.513
2021-08-25 16:45:00,788.5,12.507
2021-08-25 17:00:00,788.792,12.513
2021-08-25 17:15:00,788.5,12.507
2021-08-25 17:30:00,788.5,12.507
2021-08-25 17:45:00,788.325,12.507
2021-08-25 18:00:00,788.325,12.507
2021-08-25 18:15:00,788.325,12.507
2021-08-25 18:30:00,788.325,12.507
2021-08-25 18:45:00,788.325,12.507
2021-08-25 19:00:00,788.15,12.5
2021-08-25 19:15:00,788.325,12.5
2021-08-25 19:30:00,788.15,12.5
2021-08-25 19:45:00,788.5,12.5
2021-08-25 20:00:00,788.617,12.493
2021-08-25 20:15:00,788.5,12.5
2021-08-25 20:30:00,788.792,12.493
2021-08-25 20:45:00,789.083,12.493
2021-08-25 21:00:00,789.083,12.493
2021-08-25 21:15:00,789.258,12.493
2021-08-25 21:30:00,789.433,12.493
2021-08-25 21:45:00,789.258,12.493
2021-08-25 22:00:00,789.258,12.493
2021-08-25 22:15:00,789.142,12.487
2021-08-25 22:30:00,789.258,12.493
2021-08-25 22:45:00,789.317,12.487
2021-08-25 23:00:00,789.433,12.487
2021-08-25 23:15:00,789.783,12.487
2021-08-25 23:30:00,789.608,12.487
2021-08-25 23:45:00,789.783,12.493
2021-08-26 00:00:00,789.608,12.487
