Date_Time,Pressure,Temperature
2021-08-05 10:15:00,806.0,11.2
2021-08-05 10:30:00,806.0,11.2
2021-08-05 10:45:00,806.175,11.2
2021-08-05 11:00:00,806.0,11.2
2021-08-05 11:15:00,806.0,11.2
2021-08-05 11:30:00,806.0,11.2
2021-08-05 11:45:00,806.0,11.2
2021-08-05 12:00:00,805.883,11.2
2021-08-05 12:15:00,805.708,11.2
2021-08-05 12:30:00,805.708,11.2
2021-08-05 12:45:00,805.533,11.2
2021-08-05 13:00:00,805.417,11.2
2021-08-05 13:15:00,805.417,11.2
2021-08-05 13:30:00,805.242,11.2
2021-08-05 13:45:00,805.242,11.2
2021-08-05 14:00:00,805.242,11.2
2021-08-05 14:15:00,805.242,11.2
2021-08-05 14:30:00,805.242,11.2
2021-08-05 14:45:00,804.892,11.207
2021-08-05 15:00:00,804.892,11.2
2021-08-05 15:15:00,804.892,11.2
2021-08-05 15:30:00,804.892,11.2
2021-08-05 15:45:00,804.6,11.2
2021-08-05 16:00:00,804.425,11.2
2021-08-05 16:15:00,804.308,11.2
2021-08-05 16:30:00,804.308,11.207
2021-08-05 16:45:00,804.425,11.2
2021-08-05 17:00:00,804.133,11.2
2021-08-05 17:15:00,804.308,11.2
2021-08-05 17:30:00,804.133,11.2
2021-08-05 17:45:00,804.308,11.2
2021-08-05 18:00:00,804.133,11.2
2021-08-05 18:15:00,804.308,11.2
2021-08-05 18:30:00,804.308,11.207
2021-08-05 18:45:00,804.133,11.2
2021-08-05 19:00:00,804.308,11.2
2021-08-05 19:15:00,804.308,11.2
2021-08-05 19:30:00,804.425,11.2
2021-08-05 19:45:00,804.425,11.2
2021-08-05 20:00:00,804.425,11.2
2021-08-05 20:15:00,804.425,11.2
2021-08-05 20:30:00,804.6,11.207
2021-08-05 20:45:00,804.6,11.2
2021-08-05 21:00:00,804.775,11.2
2021-08-05 21:15:00,804.892,11.2
2021-08-05 21:30:00,804.892,11.2
2021-08-05 21:45:00,804.892,11.2
2021-08-05 22:00:00,804.892,11.2
2021-08-05 22:15:00,805.067,11.2
2021-08-05 22:30:00,805.417,11.2
2021-08-05 22:45:00,805.417,11.2
2021-08-05 23:00:00,805.417,11.2
2021-08-05 23:15:00,805.417,11.2
2021-08-05 23:30:00,805.242,11.2
2021-08-05 23:45:00,805.242,11.2
2021-08-06 00:00:00,805.242,11.2
2021-08-06 00:15:00,805.242,11.2
2021-08-06 00:30:00,805.417,11.2
2021-08-06 00:45:00,805.533,11.2
2021-08-06 01:00:00,805.533,11.2
2021-08-06 01:15:00,805.417,11.2
2021-08-06 01:30:00,805.417,11.2
2021-08-06 01:45:00,805.417,11.2
2021-08-06 02:00:00,805.067,11.2
2021-08-06 02:15:00,805.417,11.2
2021-08-06 02:30:00,805.242,11.2
2021-08-06 02:45:00,805.242,11.2
2021-08-06 03:00:00,805.067,11.2
2021-08-06 03:15:00,804.892,11.2
2021-08-06 03:30:00,805.067,11.2
2021-08-06 03:45:00,804.892,11.2
2021-08-06 04:00:00,805.067,11.2
2021-08-06 04:15:00,805.067,11.2
2021-08-06 04:30:00,804.892,11.2
2021-08-06 04:45:00,804.775,11.2
2021-08-06 05:00:00,804.775,11.2
2021-08-06 05:15:00,804.775,11.2
2021-08-06 05:30:00,804.775,11.2
2021-08-06 05:45:00,804.775,11.2
2021-08-06 06:00:00,804.6,11.2
2021-08-06 06:15:00,804.775,11.2
2021-08-06 06:30:00,804.892,11.2
2021-08-06 06:45:00,804.892,11.2
2021-08-06 07:00:00,804.775,11.2
2021-08-06 07:15:00,804.892,11.2
2021-08-06 07:30:00,804.892,11.2
2021-08-06 07:45:00,804.892,11.2
2021-08-06 08:00:00,804.892,11.207
2021-08-06 08:15:00,805.067,11.207
2021-08-06 08:30:00,805.067,11.207
2021-08-06 08:45:00,805.067,11.207
2021-08-06 09:00:00,805.242,11.207
2021-08-06 09:15:00,805.067,11.207
2021-08-06 09:30:00,805.067,11.207
2021-08-06 09:45:00,804.892,11.207
2021-08-06 10:00:00,805.067,11.207
2021-08-06 10:15:00,805.067,11.207
2021-08-06 10:30:00,804.892,11.207
2021-08-06 10:45:00,805.242,11.207
2021-08-06 11:00:00,805.067,11.207
2021-08-06 11:15:00,805.067,11.207
2021-08-06 11:30:00,805.067,11.207
2021-08-06 11:45:00,805.067,11.207
2021-08-06 12:00:00,804.892,11.207
2021-08-06 12:15:00,804.892,11.207
2021-08-06 12:30:00,804.775,11.207
2021-08-06 12:45:00,804.6,11.207
2021-08-06 13:00:00,804.6,11.207
2021-08-06 13:15:00,804.425,11.207
2021-08-06 13:30:00,804.017,11.213
2021-08-06 13:45:00,804.017,11.213
2021-08-06 14:00:00,804.017,11.213
2021-08-06 14:15:00,803.842,11.213
2021-08-06 14:30:00,803.667,11.213
2021-08-06 14:45:00,803.667,11.213
2021-08-06 15:00:00,803.667,11.213
2021-08-06 15:15:00,803.667,11.213
2021-08-06 15:30:00,803.492,11.213
2021-08-06 15:45:00,803.375,11.213
2021-08-06 16:00:00,803.025,11.213
2021-08-06 16:15:00,803.025,11.213
2021-08-06 16:30:00,802.85,11.213
2021-08-06 16:45:00,802.85,11.213
2021-08-06 17:00:00,802.558,11.213
2021-08-06 17:15:00,802.733,11.213
2021-08-06 17:30:00,802.558,11.213
2021-08-06 17:45:00,802.558,11.213
2021-08-06 18:00:00,802.383,11.213
2021-08-06 18:15:00,802.383,11.213
2021-08-06 18:30:00,802.267,11.213
2021-08-06 18:45:00,802.267,11.213
2021-08-06 19:00:00,802.267,11.213
2021-08-06 19:15:00,802.267,11.213
2021-08-06 19:30:00,802.092,11.213
2021-08-06 19:45:00,802.383,11.213
2021-08-06 20:00:00,802.383,11.213
2021-08-06 20:15:00,802.383,11.213
2021-08-06 20:30:00,802.383,11.213
2021-08-06 20:45:00,802.558,11.213
2021-08-06 21:00:00,802.733,11.213
2021-08-06 21:15:00,802.733,11.213
2021-08-06 21:30:00,803.025,11.213
2021-08-06 21:45:00,803.2,11.213
2021-08-06 22:00:00,803.375,11.213
2021-08-06 22:15:00,803.2,11.213
2021-08-06 22:30:00,803.2,11.213
2021-08-06 22:45:00,803.2,11.213
2021-08-06 23:00:00,803.2,11.213
2021-08-06 23:15:00,803.2,11.213
2021-08-06 23:30:00,803.375,11.213
2021-08-06 23:45:00,803.375,11.213
2021-08-07 00:00:00,803.375,11.213
2021-08-07 00:15:00,803.2,11.213
2021-08-07 00:30:00,803.2,11.213
2021-08-07 00:45:00,803.025,11.213
2021-08-07 01:00:00,803.2,11.213
2021-08-07 01:15:00,803.142,11.22
2021-08-07 01:30:00,803.142,11.22
2021-08-07 01:45:00,803.142,11.22
2021-08-07 02:00:00,803.142,11.22
2021-08-07 02:15:00,803.025,11.213
2021-08-07 02:30:00,802.85,11.22
2021-08-07 02:45:00,802.558,11.213
2021-08-07 03:00:00,802.85,11.22
2021-08-07 03:15:00,802.85,11.22
2021-08-07 03:30:00,802.675,11.22
2021-08-07 03:45:00,802.675,11.22
2021-08-07 04:00:00,802.85,11.22
2021-08-07 04:15:00,802.675,11.22
2021-08-07 04:30:00,802.675,11.22
2021-08-07 04:45:00,802.85,11.22
2021-08-07 05:00:00,802.675,11.22
2021-08-07 05:15:00,802.675,11.22
2021-08-07 05:30:00,802.85,11.22
2021-08-07 05:45:00,802.558,11.22
2021-08-07 06:00:00,802.558,11.22
2021-08-07 06:15:00,802.675,11.22
2021-08-07 06:30:00,802.85,11.22
2021-08-07 06:45:00,803.025,11.22
2021-08-07 07:00:00,802.967,11.227
2021-08-07 07:15:00,803.142,11.22
2021-08-07 07:30:00,803.142,11.22
2021-08-07 07:45:00,803.317,11.227
2021-08-07 08:00:00,803.142,11.22
2021-08-07 08:15:00,803.142,11.227
2021-08-07 08:30:00,803.317,11.227
2021-08-07 08:45:00,803.142,11.227
2021-08-07 09:00:00,803.142,11.22
2021-08-07 09:15:00,803.317,11.227
2021-08-07 09:30:00,803.317,11.227
2021-08-07 09:45:00,803.492,11.227
2021-08-07 10:00:00,803.492,11.227
2021-08-07 10:15:00,803.492,11.227
2021-08-07 10:30:00,803.492,11.227
2021-08-07 10:45:00,803.608,11.227
2021-08-07 11:00:00,803.608,11.227
2021-08-07 11:15:00,803.317,11.233
2021-08-07 11:30:00,803.492,11.233
2021-08-07 11:45:00,803.492,11.233
2021-08-07 12:00:00,803.142,11.233
2021-08-07 12:15:00,803.317,11.233
2021-08-07 12:30:00,803.142,11.233
2021-08-07 12:45:00,803.142,11.233
2021-08-07 13:00:00,803.025,11.233
2021-08-07 13:15:00,803.025,11.233
2021-08-07 13:30:00,802.675,11.233
2021-08-07 13:45:00,802.675,11.233
2021-08-07 14:00:00,802.85,11.24
2021-08-07 14:15:00,802.558,11.233
2021-08-07 14:30:00,802.675,11.24
2021-08-07 14:45:00,802.558,11.233
2021-08-07 15:00:00,802.5,11.24
2021-08-07 15:15:00,802.5,11.24
2021-08-07 15:30:00,802.208,11.24
2021-08-07 15:45:00,802.325,11.24
2021-08-07 16:00:00,802.5,11.24
2021-08-07 16:15:00,802.325,11.24
2021-08-07 16:30:00,802.208,11.24
2021-08-07 16:45:00,802.208,11.24
2021-08-07 17:00:00,802.208,11.24
2021-08-07 17:15:00,802.208,11.24
2021-08-07 17:30:00,802.208,11.24
2021-08-07 17:45:00,802.033,11.24
2021-08-07 18:00:00,801.742,11.247
2021-08-07 18:15:00,801.567,11.247
2021-08-07 18:30:00,801.567,11.247
2021-08-07 18:45:00,801.567,11.247
2021-08-07 19:00:00,801.567,11.247
2021-08-07 19:15:00,801.567,11.247
2021-08-07 19:30:00,801.567,11.247
2021-08-07 19:45:00,801.742,11.247
2021-08-07 20:00:00,801.567,11.247
2021-08-07 20:15:00,801.567,11.247
2021-08-07 20:30:00,801.567,11.247
2021-08-07 20:45:00,801.917,11.247
2021-08-07 21:00:00,801.742,11.247
2021-08-07 21:15:00,801.917,11.247
2021-08-07 21:30:00,801.917,11.247
2021-08-07 21:45:00,802.033,11.247
2021-08-07 22:00:00,802.033,11.247
2021-08-07 22:15:00,802.208,11.247
2021-08-07 22:30:00,802.208,11.247
2021-08-07 22:45:00,802.033,11.247
2021-08-07 23:00:00,802.208,11.247
2021-08-07 23:15:00,802.383,11.247
2021-08-07 23:30:00,802.383,11.247
2021-08-07 23:45:00,802.383,11.247
2021-08-08 00:00:00,802.208,11.247
2021-08-08 00:15:00,802.5,11.253
2021-08-08 00:30:00,802.558,11.247
2021-08-08 00:45:00,802.675,11.247
2021-08-08 01:00:00,802.967,11.253
2021-08-08 01:15:00,802.85,11.253
2021-08-08 01:30:00,802.85,11.253
2021-08-08 01:45:00,802.675,11.253
2021-08-08 02:00:00,802.675,11.253
2021-08-08 02:15:00,802.5,11.253
2021-08-08 02:30:00,802.5,11.253
2021-08-08 02:45:00,802.675,11.253
2021-08-08 03:00:00,802.5,11.253
2021-08-08 03:15:00,802.675,11.253
2021-08-08 03:30:00,802.85,11.253
2021-08-08 03:45:00,802.675,11.253
2021-08-08 04:00:00,802.85,11.253
2021-08-08 04:15:00,802.85,11.253
2021-08-08 04:30:00,802.675,11.253
2021-08-08 04:45:00,802.675,11.253
2021-08-08 05:00:00,802.5,11.253
2021-08-08 05:15:00,802.85,11.253
2021-08-08 05:30:00,802.85,11.253
2021-08-08 05:45:00,802.85,11.253
2021-08-08 06:00:00,802.85,11.253
2021-08-08 06:15:00,802.85,11.26
2021-08-08 06:30:00,803.025,11.26
2021-08-08 06:45:00,803.025,11.26
2021-08-08 07:00:00,803.142,11.26
2021-08-08 07:15:00,803.317,11.26
2021-08-08 07:30:00,803.142,11.26
2021-08-08 07:45:00,803.142,11.26
2021-08-08 08:00:00,803.492,11.26
2021-08-08 08:15:00,803.492,11.26
2021-08-08 08:30:00,803.667,11.26
2021-08-08 08:45:00,803.783,11.26
2021-08-08 09:00:00,803.667,11.26
2021-08-08 09:15:00,803.958,11.26
2021-08-08 09:30:00,803.842,11.267
2021-08-08 09:45:00,803.667,11.267
2021-08-08 10:00:00,803.667,11.267
2021-08-08 10:15:00,803.842,11.267
2021-08-08 10:30:00,803.842,11.267
2021-08-08 10:45:00,804.017,11.267
2021-08-08 11:00:00,804.017,11.267
2021-08-08 11:15:00,803.842,11.267
2021-08-08 11:30:00,803.842,11.267
2021-08-08 11:45:00,803.842,11.267
2021-08-08 12:00:00,803.842,11.267
2021-08-08 12:15:00,803.783,11.273
2021-08-08 12:30:00,803.783,11.273
2021-08-08 12:45:00,803.783,11.273
2021-08-08 13:00:00,803.958,11.273
2021-08-08 13:15:00,803.667,11.273
2021-08-08 13:30:00,803.783,11.273
2021-08-08 13:45:00,803.783,11.273
2021-08-08 14:00:00,803.667,11.273
2021-08-08 14:15:00,803.492,11.273
2021-08-08 14:30:00,803.492,11.273
2021-08-08 14:45:00,803.492,11.273
2021-08-08 15:00:00,803.492,11.28
2021-08-08 15:15:00,803.317,11.273
2021-08-08 15:30:00,803.025,11.273
2021-08-08 15:45:00,803.025,11.28
2021-08-08 16:00:00,803.025,11.28
2021-08-08 16:15:00,802.85,11.28
2021-08-08 16:30:00,802.85,11.28
2021-08-08 16:45:00,802.85,11.28
2021-08-08 17:00:00,802.675,11.28
2021-08-08 17:15:00,802.85,11.28
2021-08-08 17:30:00,802.675,11.28
2021-08-08 17:45:00,802.85,11.28
2021-08-08 18:00:00,802.85,11.28
2021-08-08 18:15:00,802.85,11.28
2021-08-08 18:30:00,802.675,11.28
2021-08-08 18:45:00,802.675,11.28
2021-08-08 19:00:00,802.675,11.28
2021-08-08 19:15:00,802.675,11.28
2021-08-08 19:30:00,802.85,11.28
2021-08-08 19:45:00,802.85,11.28
2021-08-08 20:00:00,802.85,11.28
2021-08-08 20:15:00,803.025,11.28
2021-08-08 20:30:00,803.142,11.28
2021-08-08 20:45:00,803.142,11.28
2021-08-08 21:00:00,803.317,11.28
2021-08-08 21:15:00,803.492,11.28
2021-08-08 21:30:00,803.492,11.28
2021-08-08 21:45:00,803.667,11.28
2021-08-08 22:00:00,803.667,11.28
2021-08-08 22:15:00,803.783,11.28
2021-08-08 22:30:00,803.783,11.28
2021-08-08 22:45:00,803.783,11.28
2021-08-08 23:00:00,803.958,11.28
2021-08-08 23:15:00,803.958,11.28
2021-08-08 23:30:00,803.958,11.28
2021-08-08 23:45:00,803.958,11.28
2021-08-09 00:00:00,803.958,11.28
2021-08-09 00:15:00,804.133,11.28
2021-08-09 00:30:00,803.958,11.28
2021-08-09 00:45:00,804.133,11.28
2021-08-09 01:00:00,804.133,11.28
2021-08-09 01:15:00,804.133,11.28
2021-08-09 01:30:00,804.133,11.28
2021-08-09 01:45:00,804.133,11.28
2021-08-09 02:00:00,803.958,11.28
2021-08-09 02:15:00,803.958,11.28
2021-08-09 02:30:00,803.958,11.28
2021-08-09 02:45:00,803.783,11.28
2021-08-09 03:00:00,803.783,11.28
2021-08-09 03:15:00,803.667,11.28
2021-08-09 03:30:00,803.492,11.28
2021-08-09 03:45:00,803.667,11.28
2021-08-09 04:00:00,803.783,11.28
2021-08-09 04:15:00,803.783,11.28
2021-08-09 04:30:00,803.783,11.28
2021-08-09 04:45:00,803.783,11.28
2021-08-09 05:00:00,803.783,11.28
2021-08-09 05:15:00,803.783,11.28
2021-08-09 05:30:00,803.783,11.28
2021-08-09 05:45:00,803.783,11.28
2021-08-09 06:00:00,803.958,11.28
2021-08-09 06:15:00,803.783,11.28
2021-08-09 06:30:00,803.958,11.28
2021-08-09 06:45:00,804.133,11.28
2021-08-09 07:00:00,804.308,11.28
2021-08-09 07:15:00,804.308,11.28
2021-08-09 07:30:00,804.425,11.28
2021-08-09 07:45:00,804.6,11.28
2021-08-09 08:00:00,804.6,11.28
2021-08-09 08:15:00,804.6,11.28
2021-08-09 08:30:00,804.6,11.287
2021-08-09 08:45:00,804.775,11.287
2021-08-09 09:00:00,804.892,11.28
2021-08-09 09:15:00,804.6,11.287
2021-08-09 09:30:00,804.775,11.287
2021-08-09 09:45:00,804.775,11.287
2021-08-09 10:00:00,804.6,11.287
2021-08-09 10:15:00,804.6,11.287
2021-08-09 10:30:00,804.95,11.287
2021-08-09 10:45:00,804.95,11.287
2021-08-09 11:00:00,804.775,11.287
2021-08-09 11:15:00,804.775,11.287
2021-08-09 11:30:00,804.6,11.287
2021-08-09 11:45:00,804.6,11.287
2021-08-09 12:00:00,804.775,11.287
2021-08-09 12:15:00,804.483,11.287
2021-08-09 12:30:00,804.483,11.287
2021-08-09 12:45:00,804.483,11.287
2021-08-09 13:00:00,804.308,11.287
2021-08-09 13:15:00,804.308,11.287
2021-08-09 13:30:00,804.308,11.287
2021-08-09 13:45:00,804.133,11.287
2021-08-09 14:00:00,804.133,11.287
2021-08-09 14:15:00,804.017,11.287
2021-08-09 14:30:00,804.017,11.287
2021-08-09 14:45:00,803.667,11.287
2021-08-09 15:00:00,803.842,11.287
2021-08-09 15:15:00,803.667,11.287
2021-08-09 15:30:00,803.667,11.287
2021-08-09 15:45:00,803.492,11.287
2021-08-09 16:00:00,803.375,11.287
2021-08-09 16:15:00,803.2,11.287
2021-08-09 16:30:00,803.492,11.293
2021-08-09 16:45:00,803.492,11.293
2021-08-09 17:00:00,803.375,11.287
2021-08-09 17:15:00,803.667,11.293
2021-08-09 17:30:00,803.317,11.293
2021-08-09 17:45:00,803.2,11.287
2021-08-09 18:00:00,803.375,11.287
2021-08-09 18:15:00,803.2,11.287
2021-08-09 18:30:00,803.025,11.287
2021-08-09 18:45:00,803.142,11.293
2021-08-09 19:00:00,803.2,11.287
2021-08-09 19:15:00,803.2,11.287
2021-08-09 19:30:00,803.2,11.287
2021-08-09 19:45:00,803.375,11.287
2021-08-09 20:00:00,803.492,11.287
2021-08-09 20:15:00,803.492,11.287
2021-08-09 20:30:00,803.667,11.287
2021-08-09 20:45:00,803.842,11.287
2021-08-09 21:00:00,804.133,11.293
2021-08-09 21:15:00,804.133,11.287
2021-08-09 21:30:00,804.133,11.287
2021-08-09 21:45:00,804.308,11.287
2021-08-09 22:00:00,804.6,11.287
2021-08-09 22:15:00,804.483,11.287
2021-08-09 22:30:00,804.483,11.287
2021-08-09 22:45:00,804.483,11.287
2021-08-09 23:00:00,804.483,11.287
2021-08-09 23:15:00,804.308,11.287
2021-08-09 23:30:00,804.483,11.287
2021-08-09 23:45:00,804.6,11.287
2021-08-10 00:00:00,804.6,11.287
2021-08-10 00:15:00,804.6,11.287
2021-08-10 00:30:00,804.6,11.287
2021-08-10 00:45:00,804.775,11.287
2021-08-10 01:00:00,804.775,11.287
2021-08-10 01:15:00,804.775,11.287
2021-08-10 01:30:00,804.6,11.287
2021-08-10 01:45:00,804.483,11.287
2021-08-10 02:00:00,804.6,11.287
2021-08-10 02:15:00,804.483,11.287
2021-08-10 02:30:00,804.483,11.287
2021-08-10 02:45:00,804.6,11.287
2021-08-10 03:00:00,804.6,11.287
2021-08-10 03:15:00,804.6,11.287
2021-08-10 03:30:00,804.775,11.287
2021-08-10 03:45:00,804.95,11.287
2021-08-10 04:00:00,804.95,11.287
2021-08-10 04:15:00,805.125,11.287
2021-08-10 04:30:00,805.125,11.287
2021-08-10 04:45:00,804.95,11.287
2021-08-10 05:00:00,805.125,11.287
2021-08-10 05:15:00,805.125,11.287
2021-08-10 05:30:00,805.242,11.287
2021-08-10 05:45:00,805.125,11.287
2021-08-10 06:00:00,805.242,11.287
2021-08-10 06:15:00,805.417,11.287
2021-08-10 06:30:00,805.417,11.287
2021-08-10 06:45:00,805.708,11.287
2021-08-10 07:00:00,805.708,11.287
2021-08-10 07:15:00,805.708,11.287
2021-08-10 07:30:00,805.708,11.287
2021-08-10 07:45:00,805.708,11.287
2021-08-10 08:00:00,805.883,11.287
2021-08-10 08:15:00,805.883,11.287
2021-08-10 08:30:00,805.883,11.287
2021-08-10 08:45:00,805.883,11.287
2021-08-10 09:00:00,806.058,11.287
2021-08-10 09:15:00,806.058,11.287
2021-08-10 09:30:00,806.058,11.287
2021-08-10 09:45:00,806.058,11.287
2021-08-10 10:00:00,806.058,11.287
2021-08-10 10:15:00,806.058,11.287
2021-08-10 10:30:00,806.058,11.287
2021-08-10 10:45:00,806.058,11.287
2021-08-10 11:00:00,806.058,11.287
2021-08-10 11:15:00,805.883,11.287
2021-08-10 11:30:00,806.058,11.287
2021-08-10 11:45:00,805.883,11.287
2021-08-10 12:00:00,805.708,11.287
2021-08-10 12:15:00,805.883,11.287
2021-08-10 12:30:00,805.883,11.287
2021-08-10 12:45:00,805.883,11.293
2021-08-10 13:00:00,805.708,11.287
2021-08-10 13:15:00,805.592,11.287
2021-08-10 13:30:00,805.417,11.287
2021-08-10 13:45:00,805.533,11.293
2021-08-10 14:00:00,805.533,11.293
2021-08-10 14:15:00,805.533,11.293
2021-08-10 14:30:00,805.417,11.293
2021-08-10 14:45:00,805.417,11.293
2021-08-10 15:00:00,805.242,11.293
2021-08-10 15:15:00,805.242,11.293
2021-08-10 15:30:00,805.242,11.293
2021-08-10 15:45:00,805.067,11.293
2021-08-10 16:00:00,805.242,11.293
2021-08-10 16:15:00,805.417,11.293
2021-08-10 16:30:00,805.533,11.293
2021-08-10 16:45:00,805.883,11.293
2021-08-10 17:00:00,806.0,11.293
2021-08-10 17:15:00,806.0,11.293
2021-08-10 17:30:00,806.0,11.293
2021-08-10 17:45:00,805.883,11.293
2021-08-10 18:00:00,805.708,11.293
2021-08-10 18:15:00,805.708,11.293
2021-08-10 18:30:00,805.417,11.293
2021-08-10 18:45:00,805.417,11.293
2021-08-10 19:00:00,805.242,11.293
2021-08-10 19:15:00,805.242,11.293
2021-08-10 19:30:00,805.417,11.293
2021-08-10 19:45:00,805.242,11.293
2021-08-10 20:00:00,805.417,11.293
2021-08-10 20:15:00,805.417,11.293
2021-08-10 20:30:00,805.242,11.293
2021-08-10 20:45:00,805.417,11.293
2021-08-10 21:00:00,805.417,11.293
2021-08-10 21:15:00,805.417,11.293
2021-08-10 21:30:00,805.708,11.293
2021-08-10 21:45:00,805.883,11.293
2021-08-10 22:00:00,806.0,11.293
2021-08-10 22:15:00,806.0,11.293
2021-08-10 22:30:00,806.0,11.293
2021-08-10 22:45:00,806.0,11.293
2021-08-10 23:00:00,805.883,11.293
2021-08-10 23:15:00,805.708,11.293
2021-08-10 23:30:00,805.883,11.293
2021-08-10 23:45:00,806.0,11.293
2021-08-11 00:00:00,806.0,11.293
2021-08-11 00:15:00,806.0,11.293
2021-08-11 00:30:00,806.0,11.293
2021-08-11 00:45:00,806.175,11.293
2021-08-11 01:00:00,806.0,11.293
2021-08-11 01:15:00,805.883,11.293
2021-08-11 01:30:00,805.883,11.293
2021-08-11 01:45:00,806.0,11.293
2021-08-11 02:00:00,806.0,11.293
2021-08-11 02:15:00,805.708,11.293
2021-08-11 02:30:00,805.417,11.293
2021-08-11 02:45:00,805.417,11.293
2021-08-11 03:00:00,805.533,11.293
2021-08-11 03:15:00,805.417,11.293
2021-08-11 03:30:00,805.417,11.293
2021-08-11 03:45:00,805.417,11.293
2021-08-11 04:00:00,805.533,11.293
2021-08-11 04:15:00,805.242,11.293
2021-08-11 04:30:00,805.417,11.293
2021-08-11 04:45:00,805.242,11.293
2021-08-11 05:00:00,805.242,11.293
2021-08-11 05:15:00,805.242,11.293
2021-08-11 05:30:00,805.417,11.293
2021-08-11 05:45:00,805.533,11.293
2021-08-11 06:00:00,805.533,11.3
2021-08-11 06:15:00,805.708,11.293
2021-08-11 06:30:00,805.417,11.293
2021-08-11 06:45:00,805.533,11.293
2021-08-11 07:00:00,805.883,11.293
2021-08-11 07:15:00,805.883,11.293
2021-08-11 07:30:00,805.708,11.293
2021-08-11 07:45:00,805.883,11.293
2021-08-11 08:00:00,806.175,11.293
2021-08-11 08:15:00,806.175,11.293
2021-08-11 08:30:00,806.0,11.293
2021-08-11 08:45:00,806.175,11.293
2021-08-11 09:00:00,806.0,11.293
2021-08-11 09:15:00,806.175,11.293
2021-08-11 09:30:00,806.175,11.3
2021-08-11 09:45:00,806.175,11.3
2021-08-11 10:00:00,806.35,11.3
2021-08-11 10:15:00,806.35,11.3
2021-08-11 10:30:00,806.175,11.3
2021-08-11 10:45:00,806.0,11.3
2021-08-11 11:00:00,806.175,11.3
2021-08-11 11:15:00,806.0,11.3
2021-08-11 11:30:00,805.883,11.3
2021-08-11 11:45:00,805.883,11.3
2021-08-11 12:00:00,805.708,11.3
2021-08-11 12:15:00,805.533,11.3
2021-08-11 12:30:00,805.242,11.3
2021-08-11 12:45:00,805.242,11.3
2021-08-11 13:00:00,805.067,11.3
2021-08-11 13:15:00,805.067,11.3
2021-08-11 13:30:00,804.892,11.3
2021-08-11 13:45:00,804.892,11.3
2021-08-11 14:00:00,804.892,11.3
2021-08-11 14:15:00,804.6,11.3
2021-08-11 14:30:00,804.717,11.307
2021-08-11 14:45:00,804.6,11.3
2021-08-11 15:00:00,804.425,11.3
2021-08-11 15:15:00,804.717,11.307
2021-08-11 15:30:00,804.717,11.307
2021-08-11 15:45:00,804.425,11.3
2021-08-11 16:00:00,804.6,11.307
2021-08-11 16:15:00,804.133,11.3
2021-08-11 16:30:00,803.958,11.3
2021-08-11 16:45:00,803.958,11.307
2021-08-11 17:00:00,803.783,11.3
2021-08-11 17:15:00,803.608,11.307
2021-08-11 17:30:00,803.492,11.3
2021-08-11 17:45:00,803.608,11.307
2021-08-11 18:00:00,803.492,11.3
2021-08-11 18:15:00,803.608,11.307
2021-08-11 18:30:00,803.492,11.307
2021-08-11 18:45:00,803.317,11.3
2021-08-11 19:00:00,803.492,11.3
2021-08-11 19:15:00,803.783,11.307
2021-08-11 19:30:00,803.783,11.3
2021-08-11 19:45:00,804.075,11.307
2021-08-11 20:00:00,804.25,11.307
2021-08-11 20:15:00,804.25,11.307
2021-08-11 20:30:00,804.133,11.3
2021-08-11 20:45:00,804.6,11.307
2021-08-11 21:00:00,804.717,11.307
2021-08-11 21:15:00,804.6,11.3
2021-08-11 21:30:00,804.892,11.307
2021-08-11 21:45:00,805.183,11.307
2021-08-11 22:00:00,805.183,11.307
2021-08-11 22:15:00,805.242,11.3
2021-08-11 22:30:00,805.533,11.3
2021-08-11 22:45:00,805.708,11.3
2021-08-11 23:00:00,805.708,11.3
2021-08-11 23:15:00,806.0,11.3
2021-08-11 23:30:00,806.175,11.3
2021-08-11 23:45:00,806.175,11.3
2021-08-12 00:00:00,806.175,11.307
2021-08-12 00:15:00,805.883,11.3
2021-08-12 00:30:00,805.533,11.307
2021-08-12 00:45:00,805.358,11.307
2021-08-12 01:00:00,805.242,11.3
2021-08-12 01:15:00,805.533,11.307
2021-08-12 01:30:00,805.417,11.3
2021-08-12 01:45:00,805.358,11.307
2021-08-12 02:00:00,805.067,11.307
2021-08-12 02:15:00,805.067,11.307
2021-08-12 02:30:00,804.6,11.3
2021-08-12 02:45:00,804.775,11.3
2021-08-12 03:00:00,804.775,11.3
2021-08-12 03:15:00,804.775,11.3
2021-08-12 03:30:00,804.717,11.307
2021-08-12 03:45:00,804.717,11.307
2021-08-12 04:00:00,804.717,11.307
2021-08-12 04:15:00,804.6,11.3
2021-08-12 04:30:00,804.6,11.3
2021-08-12 04:45:00,804.6,11.307
2021-08-12 05:00:00,804.717,11.307
